category_name,product_title,original_price,discount_price,dicount_rate
남성의류,[30%쿠폰][간쓰리]2020신상출시! 반팔티 ~XXL/ 남녀공용 티셔츠 남자 여자 커플티 남성 브이넥 라운드티 면,10800,9800,
남성의류,[30%쿠폰]신상 셔츠 남자청바지 스판청바지 밴딩 일자 빅사이즈,10000,9900,
남성의류,[엠포르스] 남자맨투맨 긴팔티셔츠 후드티 경량패딩 니트 조끼 가디건 폴라티 스웨터 패딩점퍼,12900,12800,
식품,마이시크릿 딜라이트 아이스크림 파인트 3개 모음,24900,22900,
식품,썬키스트 블랙라벨 고당도 오렌지 30과 껍질이 얇고 과즙이 풍부,17900,15800,
식품,"[GNC] [마트데이/10+15%] 맨/우먼 원데일리 멀티비타민 60일분 15,000원 외 택1",19600,19600,
출산/유아,[10%][크록스키즈] 아동 맨투맨/팬츠/트레이닝 놀라운가격,10000,9900,
출산/유아,[미니케이]20%쿠폰 국산/봄신상/무형광/내의/쟈가드/유아/아동/주니어/실내복/잠옷/,7900,7900,
출산/유아,[토리밤] 국산무형광 히트업 기모 유아/아동/주니어/내의/내복,8900,7900,
자동차/취미,[스위스밀리터리] [이노툴즈]다용도 공구걸이 자석바 (18인치)/(24인치),7800,3900,
자동차/취미,지니펫연어/오리/양고기5.2kg애견사료/강아지사료/,69000,55000,
자동차/취미,제이코 차량용 스마트 공기청정기 오토 3단계 모드 헤파13등급 필터,64900,57900,
여행/티켓,[제주] 낙타트래킹+선녀와나무꾼 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
여행/티켓,[제주] 낙타트래킹+산굼부리 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
여행/티켓,[제주] 낙타트래킹+김녕미로공원 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
패션잡화,[예약 / 2월 28일 ] 화이트샌즈 긴급 바이러스 예방 C-19 디버킷,39000,33000,
패션잡화,[필그림]봄맞이 주얼리&시계 100종 10%+20% 혜택  / 백화점AS가능 / 보증서有,13300,13300,
패션잡화,[7%+7%] 오프화이트 골든구스 외 스니커즈 모음전,285000,285000,
뷰티,남/여 인기 향수 모음전(랑방/제이로/페라리 등),21500,21500,
뷰티,[라운드랩 공식몰] 화해 뷰티 어워드 3년연속 1위 독도 토너 외 BEST 최대 50%,18900,18900,
뷰티,화해1위! 린제이 대용량 프리미엄 모델링팩 (대용량 마스크팩 23종),11900,11900,
가구/홈데코,이룸앤 국산 새솜 숙면 베개솜 2장 경추베개 4060 5070 솜베개,5000,4500,
가구/홈데코,[20%추가]아라크네 버티컬블라인드 1위 버티칼 커튼,6900,6600,
디지털,LG_LGV50/V30/V20/G8/G7/G6/G5 신지모루 에어클로 핸드폰 휴대폰 스마트폰 젤리 투명 범퍼 하드 케이스,8000,7900,
디지털,[비스비(VISBYH)] 1+1 아이폰11 카메라보호필름 강화유리 풀커버 티타늄,12000,8700,
디지털,[비스비(VISBYH)] 1+1 아이폰11프로 강화유리필름 풀커버 액정보호 방탄,13000,9700,
생활주방,[10%+20%]*100%천연펄프! 그루 무표백 화장지 30롤x2팩(60롤)/휴지/두루마리,30900,30900,
생활주방,신상품! 다우니 엑스퍼트 실내건조 초고농축 섬유유연제 1.6Lx2개,18500,14500,
생활주방,[10%쿠폰할인]어린이집 수건/네임자수/고리타올/유치원 핸드타올/생일선물/입학선물/준비물/입학,3600,3100,
전체,15%추가쿠폰! [그린키즈] 홈스쿨링 워크북/놀이북세트 특가!,6900,6900,
전체,[홈쇼핑방송상품 르오트/쉬즈미스/리스트/모리모리스] 봄내음가득 25% 깜짝 브랜드 쿠폰!! +무료배송,10000,8800,
스포츠/레저,[실내운동 하루 30분] 국산 훌라후프(초급/중급/상급),9900,8720,
스포츠/레저,100% 라텍스밴드 2M 8단계 강사용재질 요가 필라테스 운동 튜빙 헬스 스트레칭 근력 탄력 루프 고무밴드,1970,1740,
스포츠/레저,테슬라 여성 요가복 필라테스복 헬스복 트레이닝복 운동복 레깅스 쫄바지 요가바지 팬츠 빅사이즈 티셔츠,5000,5000,
도서,T맴버쉽15%+선물) 19~2020년 1 2학기 해결의 법칙 셀파 기초 일등 시리즈/수학/개념/유형/응용/문제집/ 1 2 3 4 5 6학년 초등문제집,12500,11250,
도서,T맴버쉽15%+선물) 2020년 1 2학기 비상 완자 초등 시리즈 - 한끝 / 오투 / 개념 플러스 유형 / 1 2 3 4 5 6 학년,13000,11700,
남성의류,[캘빈클라인 본사정품] BEST 남성 드로즈/언더웨어 모음,18900,18900,
식품,[아임웰]든든한 빅볼라이스 도시락 6종 혼합 12팩,61800,61800,
출산/유아,[워너비20%쿠폰]팸퍼스 프리미엄 크루저 기저귀 3단계 1박스,50900,45900,
출산/유아,[헌트키즈] 두근두근 봄맞이 신학기 패션 기획전 최대 70%,10000,10000,
자동차/취미," [국산사료1위]도비애견사료모음전/도비어덜트,스페셜",13900,10900,
자동차/취미,로티홈시스 계단 사다리 철재 가정용 공업용 알루미늄,23900,19900,
자동차/취미,[휠라] 휠라안전화모음/작업화/다이얼락/벨크로/,63000,53720,
여행/티켓,[제주] 낙타트래킹+메이즈랜드 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
여행/티켓,괌 초특급 힐튼VS고품격 하얏트 4/5일,449000,449000,
패션잡화,토리버치 여성 명품 손목시계 가죽밴드 팔찌밴드 9종,249000,249000,
패션잡화,[금강제화] 봄신상 남녀 로퍼/정장화/스니커즈 100종,34500,34500,
뷰티,셀퓨전씨 레이저 썬스크린 / 시그니처 레이저크림 / 토닝 썬스크린 外,12000,12000,
뷰티,환절기 민감한 피부 보습템 모음전 수분크림+립밤+클렌징,8900,8900,
가구/홈데코,듀플렉스 LED스탠드 인기 모음전 학습용/무선/유선/독서등/조명/충전식,19900,15900,
가구/홈데코,이룸앤 베이직 양면 베개커버 2장 솜베개커버 4060 5070 배게,5000,4500,
디지털,삼성 갤럭시s20플러스 강화유리 포밍 우레탄 방탄 액정보호필름,12900,9900,
디지털,2코일 고속 무선충전기 거치대 / 최대 10W 출력 / C타입 케이블 / 갤럭시S10 5G 플러스 노트10 9 S9 핸드폰,10000,9900,
디지털,샌디스크 마이크로SD카드 16G 32G 64G 128G 256G 카메라 액션캠 블랙박스 네비 외장 메모리 MLC,10000,4300,
생활주방,벨라쿠진 후라이팬/냄비정리대/스테인리스 음식물 쓰레기통/잼팟 모음전,14300,14300,
생활주방,[20%+10%쿠폰+사은품]스위퍼 밀대걸레/청소포+락앤락 밥 용기x2개+테이프 클리너+더스터 샘플,15200,15200,
생활주방,살균 99.9% 미산성 차아염소산수 뿌리는 파워업 1000 싹수 손소독제 손세정제 500ml 1개,15900,15900,
전체,[CJ제일제당] 비비고 떡갈비/바싹불고기/너겟/완자 2+1 총3개 골라담기,18500,18500,
전체,[화과방] 우유앙빵(35gx30개입) 유기농 목장우유로 만든 향긋한 앙금 가득!,12900,12900,
전체,[웨스트우드] S/S 베스트상품 특가전,10000,10000,
스포츠/레저,[세계최초-4종사이즈]하나로 칼라별 4가지사이즈 40mm/43mm/45mm/50mm 던지는 골프티-2개세트,6900,6560,
스포츠/레저,니브 남자 여자 두꺼운 스포츠 중목 등산양말,1290,1260,
스포츠/레저,아디다스 아동 성인 운동화 가격을 뒤집어 놓으셨다,32900,32900,
도서,T맴버쉽15%+선물) 20년 1 2학기 큐브수학 S 스타트 스텐다드 스트롱 개념 실력 심화 1학년 2학년 3학년 4학년 5학년 6학년,13500,12150,
도서,한국의 자연시리즈 - 약초 버섯 산나물 산야초등 도감류 모음전,20000,18000,
도서,(T멤버십15%)(사1) (위즈덤하우스) 놓지 마 과학 1~9권/10권/12권 세트  /놓지마 정신줄 학습만화,88200,79380,
남성의류,"타미힐피거 외 인기 티셔츠,모자 연합전",32000,32000,
남성의류,30%쿠폰!호주에서온 크루타 드로즈/트렁크 여자 심리스팬티,12800,8800,
남성의류,[30%]봄신상 중독있는 마약팬츠! 남자 슬랙스/청바지/밴딩바지/빅사이즈/기모/본딩/S~4X,10900,8900,
식품,무료배송 500g x 2 총1kg/신선한 원두커피 / 사은품증정,11400,8400,
식품,프로폴리스 12개월분 뉴질랜드산 PROPOLIS 추출물 캡슐 포리스 영양제,59900,59800,
식품,[CJ제일제당] 비비고 사골곰탕/갈비탕/차돌된장찌개 외 골라담기,18400,18400,
출산/유아,[26일 10%+20%] 국내생산 유기농 오닉피노 생리대/ 팬티라이너 모음전,11500,11500,
출산/유아,남양 임페리얼XO /  아이엠마더 800g 3캔,49800,44800,
출산/유아,[의약외품] 아토앤오투 올바른 손소독제 100ml_자몽향 손소독젤,6600,6600,
자동차/취미,[k2]안전화/케이투안전화/무료배송/작업화/초경량,59900,51600,
자동차/취미,[빠른배송] 에버넷 디지털 도어락 KM100-N / 비밀번호 전용,39000,33930,
자동차/취미,[좋은포장mall] 택배봉투/에어캡봉투/안전봉투/박스테이프/취급주의/비닐봉투,35000,31500,
여행/티켓,[제주] 선녀와나무꾼 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),8000,8000,
패션잡화,[맥끌라니] 인기가방 베스트 핫아이템 80종,31900,31900,
패션잡화,[22%쿠폰+T22%]슈나이더 BEST 용품&의류/등산모자 캡 봄 바람막이 후리스자켓 경량패딩 가방 스포츠양말,10000,2900,
뷰티,코리아나 앰플엔 환절기 탄력 보습 앰플 기초 모음전,17900,17900,
뷰티,[뷰티쿠폰10%+중복20%]유니클럽 아이브로우 붓펜 펜슬 아이라이너 마스카라,5900,5900,
가구/홈데코,쉬즈홈 국내산 유아 낮잠이불/어린이집/차렵이불/토퍼,10000,9900,
가구/홈데코,르헤브 편백베개/메밀베개/목베개/유아 베개/경추,10000,9900,
가구/홈데코,푸르내음 천연 디퓨저 150ml 대용량 실내방향제 선물세트,15900,15900,
디지털,풀커버 강화유리 지문인식 갤럭시S10 5G 플러스 S9  S8 S7 엣지 노트10 9 8 5 아이폰7 8 X 6 액정보호필름,5000,4900,
디지털,노트10 9 8 5 갤럭시S10 S9 S8 A10/20/30/40/90/50 A9 A5 A7 3 J4 J6 J5 J7 G8 G7 X6 X5 X4 V50 V40 아이폰,10000,5800,
생활주방,이동식빨래바구니 수납형 더블와이드 3단A or B,34900,32900,
생활주방,송월타월 30수 40수 뱀부얀 호텔수건set,30000,30000,
생활주방,원더핸드 후레쉬겔 손소독제 500ml 1개,9490,8070,
전체,[10%+20%]*1980M대용량! 리빙 라벤더향 롱~화장지 33M 3겹 30롤x2팩 /휴지/두루마리휴지,20900,20900,
전체,[LG전자] [최종혜택29만]G패드5 10.1 LMT605 WiFi 32G WiFi전용,346310,329000,
스포츠/레저,*22%할인*[노스페이스] 여름 미리만나보기! 2020 남녀 여름 상품 모음전!,39000,39000,
스포츠/레저,이고진 스텝퍼모음 7320 7120 9120 6120min 운동기구 헬스기구,34000,29920,
도서,메시지성경 모음 (영한대역 가죽 큰글자 파스텔에디션 메세지성경책 S),39000,35100,
도서,"1cm 다이빙 /현실에서 딱 1cm 벗어나는 행복을 찾아, 일센치 다이빙",13500,12150,
남성의류,"어반디타입 인기 반팔 균일가 9,000원! 후드/맨투맨/팬츠/플리스자켓/가디건/니트",59000,9000,
남성의류,[무료배송][그랜피니]여름신상/남녀공용/반팔/반바지/아이스티셔츠/워터레깅스/기능성/,13000,9900,
식품,[아임웰] 닭가슴살 곤약볶음밥 200g 8종 18팩,46200,46200,
식품,생산자 추봉하 해남 꿀고구마 3kg 대크기,7900,7900,
출산/유아,[싸다아이숲겨울] 겨울내의/발열내의/후라이스/20수/내복/내의/유아/아동복/유아복/유아내의/실내복,5900,5900,
출산/유아,루솔 프리미엄 이유식 반찬 15+2팩,63000,39900,
출산/유아,[26일 마트데이 5%+20%][하기스] 굿나이트 중형/대형+2팩/(남/여) 어린이기저귀,39900,39900,
자동차/취미,[신학기!15%쿠폰!]리센트토이 IQ EQ 상승에 좋은 브레인티저스 큐브 27종 중 택1,13000,11700,
자동차/취미,[신학기!15%쿠폰!]전제품 기본 40% ! 재밌는 도미노 모음전 !,8900,8460,
패션잡화,다이에나롤랑 소가죽 자동버클 남자 벨트,33900,23900,
패션잡화,[11쿠폰] 남성 여성 학생양말 무지양말 발목양말 모음,3600,3060,
뷰티,(휴대용/여행용) 포블랑시 여성청결제 30ml+30ml,17000,17000,
뷰티,[24일~1일 30%] 라네이처 여성청결제 페미닌 워시 폼 200ml + 라네이처 중형 생리대 2매 + 린넨 에코백,21300,21300,
가구/홈데코,[10%+10%쿠폰][웰러그] BEST 러그/카페트 5종,14700,14700,
가구/홈데코,"호텔인테리어 콤비블라인드 국내최저 24컬러, 딱 ~맞춤사이즈 주문제작",100,10,
디지털,C타입고속케이블 충전기 핸드폰 고속 충전 케이블 5핀케이블 C타입 USB 마이크로 퀄컴퀵차지3.0 CTYPE 휴대,1490,1490,
디지털,[호후] E3 홍미노트7 액정보호 강화유리 필름 2매,2900,2900,
디지털,렉사 USB/메모리카드 OTG 16GB 32GB 64GB 128GB 256GB 공식수입원,10900,3900,
생활주방,코디 마일드스킨 100% 천연펄프 30롤X2팩 화장지,29900,29900,
스포츠/레저,[살레와] FW 시즌오프 & SS 미리보기 모음,29900,29900,
스포츠/레저,아디다스/나이키 스포츠의류/반팔/레깅스,27900,27900,
스포츠/레저,[아디다스 정품] 봄신상 트레이닝팬츠 레깅스 상하의세트 자켓 신학기 백팩 인기의류 딜,16100,16100,
도서,"창비 국어 교과서 작품읽기 중1,중2,중3,고등 소설,시,수필,세트",12000,10800,
도서,어린이성경책 컬러 일러스트 어린이성경 주일학교 예배용,15000,13500,
남성의류,슈프림 맨투맨 후드티 티셔츠 후드집업 오버핏 루즈핏 빅사이즈 남자 여자 트레이닝 후드,10000,9900,
남성의류,기어엑스 자동분리팬티-기능성 남자 속옷 드로즈 CK,10900,10900,
남성의류,TRY/제임스딘/좋은사람들 남성트렁크/드로즈 인기상품! 남성런닝/여성팬티/남성삼각팬티,3500,3500,
식품,[우체국쇼핑] 깨비농원 제주 한라봉 2kg(2개구매시 4.5kg 발송) #천혜향,10880,9800,
식품,[남도먹거리] 스테비아 대추 방울 토마토(단마토) 500g+500g #3월2일순차발송 #국내산 #단마토,22900,21800,
식품,"[10%+15%]프레시지 고추장돼지불고기 300g 1+1 7,900원 외 육류 11종",10320,10320,
출산/유아,[26일 마트데이 5%+20%]케이맘 처음 팬티/밴드 기저귀 2팩 특별가,15500,15500,
출산/유아,[26일 10%+20%] 스웨덴 친환경 네띠 생리대 2팩 / 3팩 / 5팩 모음전,15900,15900,
출산/유아,[20%할인] [국내생산] 마미포코 피부온기케어 팬티 기저귀 2팩,30900,30900,
자동차/취미,"[2월 배변 10%쿠폰]패드야 부탁해 초대형(XL),대형(L),중형(M)X3개묶음 모음전",32400,32400,
자동차/취미,신흥 OPP박스테이프 투명 황색 칼라 40m/50m/80m,11900,8930,
패션잡화,[핏플랍] 남성/여성/발레리나/스니커즈/로퍼/뮬/블로퍼/플랫/크리시펠트/우버니트/아트니트/슈브펠트,59900,59900,
패션잡화,[라코스테]신상 토트백/쇼퍼백/크로스백/지갑/숄더백 가방 모음,75000,75000,
패션잡화,이태리 통가죽 벨트/골프벨트/남성 여성 남자 허리띠,9900,9900,
뷰티,~69% 미바 화제의SNS대란 왕쿠션/비비/파데 BEST,25900,25900,
뷰티,핑크박스 더쁘띠스톤 스와로브스키 정품 귀지압 스톤패치 귀침 BEST 투톤컬러 15종,12500,12500,
뷰티,[10%+20%] 에너지24맨즈 올인원 런칭~68%+스타벅스쿠폰,20000,10000,
가구/홈데코,"최고급 콤비블라인드 우드룩 20컬러, 딱 ~맞춤사이즈 주문제작",100,10,
가구/홈데코,"최고급 콤비블라인드 수퍼우드룩 12컬러, 딱 ~맞춤사이즈 주문제작",100,10,
디지털,베일스마트 에어쿠션 투명 젤리 범퍼 케이스 아이폰 11 프로 맥스 XS XR X XS 9 8 7 플러스,3400,3300,
디지털,호후 핸드폰 그립톡 스마트링 스마트톡 핸드폰링 스마트폰 휴대폰 거치대 마그네틱 자석 차량용 링홀더,3900,3900,
생활주방,리빙채널앤 신학기 어린이 학생 보냉 분유 보온병 행사,9900,9900,
생활주방,포트메리온 엑소틱 보타닉가든 악센트볼 5P세트,41900,29900,
생활주방,당일출고 게르마늄+황토 전기찜질기 최저가행사중,28900,28890,
스포츠/레저,[제이디스포츠] 아디다스/리복 운동화&런닝화&스니커즈 모음전,16000,16000,
도서,(선물제공)2020년1학기  신사고 우공비국사과/ 전과목세트/국사과+쎈수학,42500,38250,
도서,보리 국어사전 /남녘과 북녘 초중등 학생들이 함께 보는 (양장/개정판),70000,63000,
도서,영어는 3단어로 : 100문장으로 끝내기,15000,13500,
남성의류,[아디다스] NEW 남성 클라이마쿨 드로즈 5종 세트 A,48000,48000,
남성의류,[바쏘] 백화점 프리미엄 퀄리티 FW 인기 BEST ITEM 클리어런스,18000,18000,
남성의류,2020신상출시 남여 부들부들 맨투맨/후드티/집업 7컬러 ~2XL 봄준비 서두르세요!,6900,6900,
식품,[더주] 리얼 오~찡어/오~다리/단짠단짠 오징어/바베큐 오징어/맵찡/달찡150g×2팩,16900,16900,
식품,(자연마을_호태아빠) 유기농 쌈채소 상추 모듬쌈 산지출발,12900,10900,
식품,[기장물산] 비빔밥용 해초샐러드 10g*5봉 / 소스동봉,17500,17500,
출산/유아,[내아이애]유기농 아이과자 떡뻥/쌀과자 (10+2)(아기부터 어른까지!!),1500,1500,
출산/유아,갭 폴로 엘르 유아동 우주복/후드집업/티셔츠/레깅스/치마레깅스 모음전,10000,9900,
패션잡화,[Watch Station] 백화점 공식 AS 남/녀시계 본사 직영,79000,79000,
뷰티,[수피요] 스킨케어 도구 모음전! 화장솜/건패드/거품용기/미스트,2000,1100,
뷰티,그라펜 엣지핑거 두피마사지브러쉬 화이트 2개,16900,13520,
뷰티,전 구매 필링젤 증정/ 참존 레드/마유/콘트롤크림 외 인기제품 빅세일,10000,9900,
가구/홈데코,"최고급 깜깜 암막 블라인드 블랙아웃90% 7컬러, 딱 ~맞춤사이즈 주문제작",100,10,
가구/홈데코,"최고급 깜깜 암막 블라인드 루스 11컬러, 딱 ~맞춤사이즈 주문제작",100,10,
가구/홈데코,[에뻬] 극세사 지브라 러그 카페트 100X150,39900,8380,
디지털,[호후] c타입 케이블 길이별 고속 충전 케이블 핸드폰 스마트폰 usb 충전기 급속 호후,1490,1490,
디지털,마이크로소프트 무선 모바일 마우스 1850 정품,10900,10900,
디지털,[보스] BOSE QC35 II 2세대 정품/ 노이즈캔슬링의 최고봉 /블랙 관부가세 포함,315000,238260,
생활주방,해피콜 NEO세라믹 냄비 3종,28900,28900,
생활주방,[긴급재고확보] 100ml x 2병 클린투클린 휴대용 손소독제 에탄올62% 겔타입,8890,6500,
도서,아홉 살 성교육 사전 세트 /초등 남자아이가 꼭 알아야 할 성교육 이야기,24000,21600,
도서,한영성경책 NIV영어성경책 ESV영어성경 스터디성경,38000,34200,
도서,(전과목 국사과구매시수행평가가이드 ) 2020년1학기우등생해법전과목세트/우등생국사과세트/우등생전과,42000,37800,
남성의류,[25%쿠폰][럭키박스] 셀럽착용! 오앤에이 후드/맨투맨/팬츠 특가!,32000,6900,
남성의류,[르젠]봄신상 남성 맨투맨티셔츠 모음전 오버핏/레귤러핏/쭈리맨투맨/프린팅/자수/긴팔티,10000,7900,
남성의류,[30%쿠폰] 남성 팬츠~5XL 슬랙스/청바지/면바지/와이드팬츠/밴딩바지/빅사이즈/기모,15000,11900,
식품,[CJ제일제당] BYO 식물성 피부생유산균 2.5gX30포 3개/5개 선택구매,39900,39900,
식품,[본사공식몰] 드시모네 생유산균 성인 어린이 유소아 / 냉장 / 프로바이오틱스,38000,38000,
출산/유아,[체리블랑]봄신상/~160호/여아/주니어/아동복/원피스/레깅스/쥬니어/어린이,11000,9900,
출산/유아,2080 키즈오 어린이 치약 100g x10개(그린애플/라즈베리),9900,9900,
출산/유아,[26일 마트데이 5%+20%]친자연주의 베베몬 밴드/팬티기저귀 모음 밤기저귀,31900,28900,
뷰티,아벤느 선물세트 및 보습아이템 모음전!,14500,14500,
뷰티,[마트데이 10%+20%] 사이오스 컬러글로스/베이스/올레오 컬러&새치 염색제 2/3구성_샴푸 230ml(랜덤) 증정,12900,12900,
가구/홈데코,"명화와 향기의 만남, 디스이즈 디퓨저",36000,10900,
가구/홈데코,[허브타임] 방향제 체리블라썸 벚꽃 디퓨저세트 본품+리필 200ml,43000,17500,
가구/홈데코,SA LE! 60M 20M 접착식 단열벽지 폼블럭 곰팡이방지 시트지 10m,54200,23320,
남성의류,[간쓰리] 11번가단독40종 신상 반팔티 ~XXL/ 남녀공용 티셔츠 남자 여자 커플티 남성 티 브이넥 라운드티,10800,9800,
남성의류,369 M~5XL 빅사이즈 후드티 맨투맨 커플티 패밀리룩 티셔츠 기모면 남자 남성 여자 여성,16900,15900,
남성의류,특가!목폴라/목티/면스판/만자/기모/목폴라/폴라티/맨투맨,7000,6900,
식품,[자연지애] 맥시멈 크릴오일 1000mg x 30캡슐 2개 / 2개월분 (인지질 58%),39900,39510,
식품,[제주농협] 제주 한라봉/천혜향 1.5kg(2개 구매시 4.5kg 발송)#2+1,8900,8900,
식품,[쟈뎅 아워티] 비타민 듬뿍! 과일차 아이스티 레몬/자몽오렌지/히비스커스 모음,11630,11630,
출산/유아,쏘피 한결 중형 16Px5팩/오버나이트/팬티라이너/생리대/바디피트/슈퍼롱/귀애랑,13500,13500,
출산/유아,좋은느낌 화이트 예지미인 생리대 모음/소형/중형/대형/오버나이트/팬티라이너/수퍼롱,13500,13500,
출산/유아,화이트 좋은느낌 예지미인 생리대 모음/소형/중형/대형/팬티라이너/오버나이트/수퍼롱/탐폰,12900,12900,
가구/홈데코,플렌느 방향제 크리스탈 소이캔들 1개 + 베이직 소이캔들 2개 향 선택,31500,13900,
남성의류,[VENTIV]남성 M~4XL 트레이닝팬츠 반바지 긴바지 조거 슬랙스 코튼 밴딩 빅,10900,10800,
남성의류,델레바인/M~4XL/맨투맨/후드티/후드집업/빅사이즈/티셔츠/기모/긴팔티/무지/남자/여자/오버핏,20000,19900,
남성의류,[BYC 外]온가족 언더웨어 민소매/반팔/순면/메쉬 多,2900,2900,
식품,[10%+중복20%] 천호 요즘 필요한 간편한 건강 청스틱! 4종 모음 배도라지청/흑마늘청/홍삼청/석류스틱,11900,10710,
식품,Dole 돌 간편 컵과일 후룻볼 12개! 간편과일간식 디저트,14500,14500,
남성의류,[라쉬반][10%+20%쿠폰]놀라운 착용감! 남성 기능성 드로즈 라쉬반 모음전,16500,16500,
