dis_price,dis_rate,main_category_name,ori_price,sub_category_name,title
23900,48,스포츠/자동차,23900,ALL,[나이키]아디다스/나이키外 신학기 가방 모음(백팩/책가방)
31200,20,스포츠/자동차,31200,ALL,[컬럼비아][컬럼비아] 남성 기본 다목적 아웃도어 팬츠 CY2-YM8821
169000,50,스포츠/자동차,169000,ALL,[파인뷰]파인뷰 X500 FHD/FHD 블랙박스 NEW 32GB 메모리업 자가
9900,33,생활/주방/건강,9900,ALL,[생활공작소]생활공작소 핸드워시 500ml+리필400ml 2개  청포도향
13900,50,생활/주방/건강,13900,ALL,[슈퍼대디]슈퍼대디 아기물티슈 오리지널 캡형 70매 10팩(62g)
31900,21,생활/주방/건강,31900,ALL,[크리넥스]3겹 순수소프트 화장지 27M 30롤X2팩/휴지 /new
13800,0,생활/주방/건강,13800,ALL,세이프케어 베르트리손소독제 500ml에탄올70%당일발송
15800,69,신발/잡화,15800,ALL,신상 에나멜 로퍼 옥스퍼드화  여성 단화 여자 블로퍼
107450,14,신발/잡화,107450,ALL,루이까또즈 여성미니지갑 SL1AL03BL
17900,69,신발/잡화,17900,ALL,[사뿐]벡터 스틸레토 로퍼 (1cm)
19800,70,신발/잡화,19800,ALL,여성 슬링백 힐 구두 메리제인 펌프스 가보시 하이힐
74880,4,컴퓨터/전자,74880,ALL,[위닉스](정품) 위닉스 타워XQ 공기청정기 M필터세트 CAF-M0S1
756550,10,컴퓨터/전자,756550,ALL,[HP]15s-FQ1008TU /10세대 i5/SSD256/15IPS/윈10
589880,2,컴퓨터/전자,589880,ALL,(MJ) 다이슨 에어랩 스타일러 컴플리트/새상품/정품
14000,0,도서/음반,14000,ALL,NCT 127(엔시티 127) - 정규2집 NCT 127 Neo Zone
13320,0,도서/음반,13320,ALL,어른이 되어 다시 읽는 고전명작 45종 선택구매
17000,0,도서/음반,17000,ALL,방탄소년단 (BTS 防彈少年團) / Map Of The Soul :7
32400,0,도서/음반,32400,ALL,[동아출판](2020)동아전과/초등문제집/초등참고서/전과/초등전과(사은품대박)
579000,23,가구/침구,579000,ALL,[한샘]포레 릴렉스 4인 식탁 벤치세트(의자2+벤치1포함)_DIY
39900,27,가구/침구,39900,ALL,{베개솜증정}풀세트/이불세트/기숙사이불/차렵이불
12900,69,가구/침구,12900,ALL,가성비 甲 사계절 러그/카페트/거실카페트/원형러그
12900,57,가구/침구,12900,ALL,신상 누빔 요커버 S/D/Q/요솜/순면/요매트/요/솜/커버
79400,0,여행,79400,ALL,"강원 강릉시 스카이베이호텔 경포/스카이베이,강릉,강릉스카이베이,스카이베이경포,강릉호텔,경포대호텔"
94900,0,여행,94900,ALL,"강원 평창군 평창 풍림아이원리조트/평창풍림,풍림아이원,평창리조트,아이원리조트,평창숙소,평창여행"
46000,0,여행,46000,ALL,"강원 속초시 현대수리조트 속초/강원도콘도,강원도 콘도,강원콘도,강원 콘도,현대수,속초콘도,속초 콘도"
79000,0,여행,79000,ALL,1920 하이원리조트 스노우월드 가족패키지 ~2/29
22500,0,여행,22500,ALL,|괌| 퍼시픽스타호텔 오션뷰 라운지 24시간 이용
25000,0,e쿠폰/티켓,25000,ALL,[배스킨라빈스](배스킨라빈스) 달콤 퐁퐁 플라워
19000,5,e쿠폰/티켓,19000,ALL,[GS수퍼마켓](GS수퍼마켓) 금액권 2만원
10000,0,e쿠폰/티켓,10000,ALL,[CU](CU) 모바일금액권 1만원권 + 7%캐시백
32900,6,e쿠폰/티켓,32900,ALL,[투썸플레이스]투썸플레이스 마스카포네 티라미수
17100,5,e쿠폰/티켓,17100,ALL,[굽네치킨]굽네치킨 굽네 고추 바사삭+콜라1.25L
19900,69,화장품/헤어,19900,ALL,[제이준]알로에 핑크 마스크 30매 + (20.06.01)퍼플 10매
28900,50,화장품/헤어,28900,ALL,[마녀공장]마녀공장 베스트 클렌징 최대 42% 할인+사은품
20090,19,화장품/헤어,20090,ALL,[헤드앤숄더]헤드앤숄더 쿨멘솔 샴푸 850ml 3개  +슈프림미니3종
50890,15,화장품/헤어,50890,ALL,[모로칸오일]헤어 트리트먼트 200ml/200ml+25ml (휴대용) 빠른배송
45350,0,화장품/헤어,45350,ALL,[메디큐브](1+1) 메디큐브 제로 모공 패드 70매
35100,10,유아동/출산,35100,ALL,[블랙야크키즈][블랙야크키즈]2020 S/S 트레이닝세트 BKO룩스세트
7500,70,유아동/출산,7500,ALL,[카파키즈]카파키즈 새학기 아동 실내화/슬리퍼/운동화 42종
35900,0,유아동/출산,35900,ALL,[베비언스]베비언스 킨더밀쉬 2단계 200ml 24입
30900,0,유아동/출산,30900,ALL,[보솜이]액션핏 팬티 XL 특대형 남아 30매 x 4팩
17900,16,식품,17900,ALL,[너트리]백진미채 1kg 국내가공
17580,6,식품,17580,ALL,[동원에프앤비]동원 샘물 2.0L 36병(6병 6팩) 배송
9900,33,식품,9900,ALL,아삭달콤 첫 수확 참외 2.5kg(크기랜덤)
22900,12,식품,22900,ALL,[매일유업]매일두유 99.89 190ml 48팩
14800,62,패션의류,14800,ALL,[플루크]M~XXL 남자/여자 맨투맨/후드티/긴팔티/빅사이즈
7900,69,패션의류,7900,ALL,비비안 외 국산 주니어 브라 팬티 속옷 학생 런닝
17900,69,패션의류,17900,ALL,데이뮤즈 원피스/트렌치코트/니트/블라우스/스커트/롱
13630,8,스포츠/자동차,13630,ALL,MCN NANO 매쉬 마스크 17종 택1 자전거마스크
16420,23,스포츠/자동차,16420,ALL,[프로스펙스][프로스펙스] 초등학생실내화 인도어 아동실내화 인도어
99000,0,스포츠/자동차,99000,ALL,[이화에스엠피]2019 올인원 숀리 스쿼트머신 FS
12900,21,생활/주방/건강,12900,ALL,[크리넥스]안심클래식 키친타올 120매 4롤 4팩 / 화장지 휴지
18900,62,생활/주방/건강,18900,ALL,단단하게 많이감은 천연펄프무형광 점보롤 화장지16롤
29500,0,생활/주방/건강,29500,ALL,손소독제500ml+코로나살균제 페스트세븐클리닉액500ml
40800,0,신발/잡화,40800,ALL,[페이퍼플레인]운동화/스니커즈/에어쿠션/런닝화/키높이/PP1101
7900,69,신발/잡화,7900,ALL,발끝부터 봄봄 신상남녀 발목양말 스니커즈 덧신 중목
2200,37,신발/잡화,2200,ALL,EVA 실내화 학생 학교 아동 초등 병원 만능화
159000,0,컴퓨터/전자,159000,ALL,코에픽 코비염치료 가정용 광선 조사 의료기기
72990,17,컴퓨터/전자,72990,ALL,[대우]대우 대용량 5.5리터 에어프라이어(블랙) DEF-D500E
1209000,7,컴퓨터/전자,1209000,ALL,[LG전자]LG전자 디오스 S831S30 양문형냉장고 (주)삼정
76000,0,도서/음반,76000,ALL,[포에버북스] 최신간_New 똘망똘망 놀이책 (전23권)
35400,0,도서/음반,35400,ALL,메가집중력4권+두뇌력플러스 스티커북2권 (전6권)
29000,69,도서/음반,29000,ALL,화이트데이 특별전 정품 향수 최대 70%할인/3월호잡지
37830,3,가구/침구,37830,ALL,엔디미온 풍기인견 어린이집 낮잠이불세트
14900,69,가구/침구,14900,ALL,[쁘리엘르]방수 매트리스커버/진드기방지
28900,67,가구/침구,28900,ALL,[아이르]아이르 디자인이불커버세트 순면 트윌 평직 이불솜
119000,62,가구/침구,119000,ALL,킵에잇 천연라텍스 토퍼 매트리스 기간한정 빅세일
9000,0,여행,9000,ALL,|카드10%할인|제주 에코랜드 입장권 할인/제주 추천여행
66950,0,여행,66950,ALL,"|최대20만원할인||강원 호텔| 투와이 호텔 (속초,양양,고성)"
76160,0,여행,76160,ALL,"|최대20만원할인||서울 호텔| 도미인 서울 강남 (강남,역삼,삼성,논현)"
44000,0,여행,44000,ALL,"|최대20만원할인||강원 리조트| 하이캐슬리조트 (영월,정선)"
30000,0,e쿠폰/티켓,30000,ALL,[배스킨라빈스](배스킨라빈스) 듀얼와츄원 NO.9
26000,0,e쿠폰/티켓,26000,ALL,[배스킨라빈스](배스킨라빈스) 골라 먹는 와츄원
1608000,0,e쿠폰/티켓,1608000,ALL,아이스크림홈런 12개월 학습권 + 스마일캐시 적립 + 1개월 수강권추가
100000,0,e쿠폰/티켓,100000,ALL,[케이티](카드가능)KT Shop 10만원
14400,52,화장품/헤어,14400,ALL,[미쟝센]미쟝센 퍼펙트 세럼 오리지널 80ML X2
13770,0,화장품/헤어,13770,ALL,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000ml
6000,0,화장품/헤어,6000,ALL,[삐아]삐아 라스트 벨벳 립 틴트
12500,37,화장품/헤어,12500,ALL,[이글립스]1+1 이글립스 마스카라/아이라이너 론칭기념
47200,69,유아동/출산,47200,ALL,[닥스키즈]닥스/헤지스키즈 우리아이 신학기 룩의 완성 A to Z
15000,50,유아동/출산,15000,ALL,[피터젠슨]피터젠슨 스팽글/하드케이스/소프트케이스 필통 50종
54900,0,유아동/출산,54900,ALL,[팸퍼스]팸퍼스 베이비드라이 밴드/팬티4팩 기저귀+뽀로로달력
20900,30,유아동/출산,20900,ALL,[페리오]어린이칫솔 2단계(3-5세)핑크퐁10입+10입+18%쿠폰할인
20900,30,식품,20900,ALL,[진라면]진라면 매운맛 40봉
23900,0,식품,23900,ALL,[진라면]진라면 40개/안성탕면/삼양/신라면/짜파게티/불닭
60900,0,식품,60900,ALL,김포 고시히카리 10kg+10kg(박스포장) 19년산 햅쌀
27630,0,식품,27630,ALL,가정식 생포기김치10Kg /총각/HACCP
10800,70,패션의류,10800,ALL,봄신상/남자청바지/남성/빅사이즈/스판/바지/슬랙스
4900,69,패션의류,4900,ALL,(최대12%할인)봄신상 4320~/바람막이/춘추티/무료배송
6900,70,패션의류,6900,ALL,유니크한 봄신상티 모음/ 박스티/레깅스/무지티
9900,70,패션의류,9900,ALL,[란제리아]여성팬티5매 여자 미디 맥시 속옷 삼각 위생 면 스판
24900,58,스포츠/자동차,24900,ALL,[케이스위스]남여공용 트레이닝세트+패딩 3종세트 아동/주니어
10900,69,스포츠/자동차,10900,ALL,[네파]네파 스포츠 남여 등산양말 6족
47970,18,스포츠/자동차,47970,ALL,[최경주골프]파격초특가 최경주 올인원 팬츠 3종
39000,0,스포츠/자동차,39000,ALL,[휠라]휠라 페스티보`91 1XM00976013
12900,50,생활/주방/건강,12900,ALL,[유한양행]유한락스 new 곰팡이제거 500mlx4개 +락스 500ml 증정
29700,0,생활/주방/건강,29700,ALL,의료용 일회용 마스크 10매 (영국재고) 현재구매가능
11900,20,생활/주방/건강,11900,ALL,[피죤]섬유유연제 피죤 3100mlx4개+고농축피죤700ml증정
17900,69,신발/잡화,17900,ALL,[사뿐]애니쉬 사선 미들힐 (5.5cm)
6500,69,신발/잡화,6500,ALL,[가나양말]남자 여자 발목 덧신 페이크삭스 정장 스포츠 양말
12800,69,신발/잡화,12800,ALL,단골언니 여성 신발 슬립온/스니커즈/운동화
484120,9,컴퓨터/전자,484120,ALL,[삼성전자]혜택가 39만원 삼성 제트 무선 청소기 VS19R1004BF
249000,7,컴퓨터/전자,249000,ALL,[9000시리즈]최종201.400원 9000시리즈 무선 전기면도기S9041/37
24990,2,컴퓨터/전자,24990,ALL,[브리타]막스트라 플러스 필터 3개월분 +1개월분 (총 4개월분)
67000,0,도서/음반,67000,ALL,보림 4미터 수잔이네 병풍 그림책 전5권 세트
9900,10,도서/음반,9900,ALL,[예림당]오늘출발 5+1 Why 시리즈 사은품비교 과학 1~93권 외 세계사/한국사/인문사/고전/교과서/피플/코딩 개정판
11100,29,도서/음반,11100,ALL,[애플비]생생 공룡 손전등 사운드북  / 어두운 밤 손전등을 켜면 공룡이 크앙
29900,69,가구/침구,29900,ALL,[쁘리엘르]소프트화이바/마이크화이바 차렵이불 토퍼 패드세트
98000,1,가구/침구,98000,ALL,[센스맘][센스맘] [S]  에어매트리스 9존 12cm 싱글(겉커버 포함)
188760,0,여행,188760,ALL,|최대20만원할인|롯데호텔 제주(제주 호텔/서귀포/서귀포시/중문/표선/성산)
88000,0,여행,88000,ALL,|최대20만원할인|세인트존스 호텔 (강원/강릉/경포대/강릉호텔)(강원 호텔/강릉/속초/경포
64000,15,여행,64000,ALL,파라다이스시티 원더박스 3인자유+카니발3회+츄러스1개(20/2/13~3/8)/패밀리/실내/테마파크/원더박스
915000,0,여행,915000,ALL,베이직  아침출발  괌 웨스틴 오션뷰 5일  호텔조식
9800,2,e쿠폰/티켓,9800,ALL,[해피머니](카드가능)(해피머니) 온라인 상품권 1만원
10000,0,e쿠폰/티켓,10000,ALL,[메가커피](메가커피) 모바일 1만원권+10% 캐시백
16400,18,e쿠폰/티켓,16400,ALL,[도미노피자](도미노피자) 2만원 할인권
9200,8,e쿠폰/티켓,9200,ALL,(아웃백/이디야)Pays 외식/카페 결합 금액권 1만원권
10900,20,화장품/헤어,10900,ALL,[두보레]해피바스 두보레 후리지아 4입 X4개(총16입)
12900,18,화장품/헤어,12900,ALL,2+1 펌프형 손세정제 휴대용 손소독제 의약외품 인증
14600,62,화장품/헤어,14600,ALL,[미쟝센]미쟝센 퍼펙트세럼 샴푸 오리지널 680ML X3
2500,0,화장품/헤어,2500,ALL,[라네즈]레디언 C 크림 체험단 (6500명 한정)
2380,4,유아동/출산,2380,ALL,[짱죽]바른이유식 (12+1/20+2) / 반찬 볶음밥 김
13900,69,유아동/출산,13900,ALL,[팬콧키즈]22%쿠폰 아동/주니어 봄 상하복 트레이닝 바지 의류
96850,65,유아동/출산,96850,ALL,[닥스키즈]닥스/헤지스키즈 신학기 아동 책가방
499000,9,유아동/출산,499000,ALL,[웅진주니어]웅진주니어 우리 50/NEW 세계 그림책 베스트 100 선택
21520,20,식품,21520,ALL,[비비고]비비고 갈비탕 400g 5봉
22900,9,식품,22900,ALL,[아침농산]국산 농부의아침 현미10kg 2019년산 햅쌀
11900,15,식품,11900,ALL,[칠성사이다]칠성 사이다 210ml x 30캔 박스 포장 /롯데칠성몰 공식
25900,26,식품,25900,ALL,프리미엄 페루 애플 생망고 해외직송 7~10과 4kg(랜덤)
5900,69,패션의류,5900,ALL,12%쿠폰 봄신상 KC인증 빅사이즈레깅스/팬츠/치마/4XL
12900,70,패션의류,12900,ALL,엄마옷로즈맘 봄신상세일 5060엄마옷 중년여성
6900,70,패션의류,6900,ALL,[비너스]비비안 외 브라 팬티 세트 여성 여자 속옷 브래지어
7900,69,패션의류,7900,ALL,마티네 봄신상원피스/블라우스/스커트/가디건 등
24900,69,스포츠/자동차,24900,ALL,[리복]리복/푸마/나이키/아디다스 성인 아동 운동화 런닝화
19900,63,스포츠/자동차,19900,ALL,아디다스/나이키 신학기 백팩/책가방/팀백/힙색 50종
159000,0,스포츠/자동차,159000,ALL,[디스커버리(프)] 공용 라이크 에어 백팩DXBK31011
38610,1,생활/주방/건강,38610,ALL,살균소독 손소독제 70ml 휴대용10개/500ml 2개/4리터
30900,61,생활/주방/건강,30900,ALL,[스너글]고농축 섬유유연제 스너글 블루스파클 4.96L 2개
9900,0,생활/주방/건강,9900,ALL,[애경]주방세제 순샘 대용량 3L x2개 (라임1+베리1)
22800,70,신발/잡화,22800,ALL,2020신상 소가죽제작 싱그러운 컬러의 편안한플랫슈즈
49010,50,신발/잡화,49010,ALL,[금강제화]금강제화 20SS 신상품 모음
77420,2,신발/잡화,77420,ALL,[칼하트]칼하트 레거시 스탠다드 백팩(Black) 워크팩 19032101
1190000,9,컴퓨터/전자,1190000,ALL,[삼성전자]혜택가 99만원대 삼성 163cm UHD TV UN65NU7050FXKR
118900,0,컴퓨터/전자,118900,ALL,[로지텍]로지텍코리아 MX VERTICAL 버티컬마우스 / 사은품 증정
499000,16,컴퓨터/전자,499000,ALL,[BLACKHOLE](혜택가 399280원)블랙홀디스포저 음식물분쇄기처리기
28980,19,도서/음반,28980,ALL,좋은생각 정기구독 : 1년 (+ 선물)
14000,0,도서/음반,14000,ALL,NCT 127 - NCT  127 Neo Zone (정규 2집) 포토북+가사지+엽서포스터+포토카드+서클카드+접지포스터
27000,10,도서/음반,27000,ALL,[기탄교육]기탄 한글떼기 최신개정판 세트_전5권 외 13종
6500,66,가구/침구,6500,ALL,[쁘리엘르]3중직 벽걸이 스탠드 에어컨커버/선풍기커버
34550,1,가구/침구,34550,ALL,[체어스코]누적판매 1위 컴퓨터/책상/학생/사무용의자
95260,2,가구/침구,95260,ALL,[동서가구](인기상품) 1200 정면책상세트 컴퓨터책상+LED추가
99000,35,가구/침구,99000,ALL,[한샘]노뜨베이직2 라이트 7존스프링 매트리스 SS
49000,41,여행,49000,ALL,(공식판매처)(2월 1일부터 사용가능)롯데월드 패밀리(성인+어린이) 종합이용권/종일권/AFTER4
77000,0,여행,77000,ALL,|최대20만원할인||제주 호텔| 제주 부영호텔&리조트 (서귀포시)
23040,4,e쿠폰/티켓,23040,ALL,[BHC](BHC) 뿌링클+치즈볼+콜라1.25L
30000,0,e쿠폰/티켓,30000,ALL,[아리따움](아리따움) 3만원권+8%캐시백
24750,25,e쿠폰/티켓,24750,ALL,[BTV](B tv) B포인트 33 000원
29800,0,화장품/헤어,29800,ALL,[토소웅]남성2종세트 맨즈부스터 스킨+로션+여행용세트
13400,55,화장품/헤어,13400,ALL,[일리윤]일리윤 동백오일 영양 마스크팩 30매
22900,20,화장품/헤어,22900,ALL,[해피바스]해피바스 에센스 바디워시 5개 (각 900g)
19900,58,화장품/헤어,19900,ALL,[페라리]스쿠데리아 페라리 라이트 에센스 EDT 125ml +공병
21900,5,유아동/출산,21900,ALL,[매일유업]매일 상하치즈 아기치즈 2단계 80매/치즈
13900,69,유아동/출산,13900,ALL,[젤리스푼]아동복/여아원피스/티셔츠/상하복/레깅스/실내복
8900,50,유아동/출산,8900,ALL,[아가방]아가방 봄 코코실내상하(YELLOW/BLUE)_01L557601
30000,0,유아동/출산,30000,ALL,[메디록스]메디록스 4리터 1개 고수준 살균소독제 Medilox -s
16900,15,식품,16900,ALL,[왕뚜껑]왕뚜껑 4종(혼합) x 4개 김치/우동/짬뽕/오리지널 16
29900,33,식품,29900,ALL,통관즉시 발송 애플망고 특대과엄선 4kg(7-10과)
9000,17,식품,9000,ALL,[아워홈]지리산수 핑크 500미리x40병
16500,7,식품,16500,ALL,[돌]Dole VF37 오늘맑음 과채즙 100% 야채주스 120ml 32팩
10900,69,패션의류,10900,ALL,12%쿠폰 봄 니트 루즈핏 롱원피스/가디건/맨투맨/셔츠
8900,69,패션의류,8900,ALL,브라썸/여성속옷/ABCD추가금NO/빅사이즈/브라팬티세트
29640,24,패션의류,29640,ALL,[까르뜨블랑슈]S/S 솔리드 치노 스판 클래식 팬츠 CMS9WPL1/ 까르뜨블랑슈(남성)
11900,53,패션의류,11900,ALL,[이너리즘]1+1 이너리즘에어 쾌적하고 편한 쿨모달 끈브라나시
3500,0,스포츠/자동차,3500,ALL,겨울마스크/방한마스크/극세사입체방한대
27550,5,스포츠/자동차,27550,ALL,[뉴발란스]본사/NBRJAS118B/SD1101GBW/뉴발란스슬리퍼/슬라이드
29000,0,스포츠/자동차,29000,ALL,[휠라]드리프터 테이피테잎 FS1SLB1002XNNV
39000,0,스포츠/자동차,39000,ALL,[휠라]휠라 페스티보`91 1XM00976077
11900,50,생활/주방/건강,11900,ALL,[유한락스]유한락스 레귤러 2L 2개 +락스 500ml 증정
25500,0,생활/주방/건강,25500,ALL,위케어 미세먼지 황사방역용 마스크 KF94 대형 5매입
48900,0,생활/주방/건강,48900,ALL,국내생산) KF94 마스크/대형/10매SET/미세먼지
12900,50,생활/주방/건강,12900,ALL,센스물티슈 악어 캡형 100매 10팩+10팩 (총20팩)
66000,50,신발/잡화,66000,ALL,[슈스토리]22%중복쿠폰  소다 남성스니커즈/구두
4500,0,신발/잡화,4500,ALL,꾸미3D입체어린이마스크/필터마스크/방한마스크
12800,69,신발/잡화,12800,ALL,신상 슬립온 플랫 단화 여성 키높이 운동화 스니커즈
30420,22,신발/잡화,30420,ALL,[메트로시티][메트로시티주얼리] Spring 여신의 Bling아이템 추천  22종 택1
38710,2,컴퓨터/전자,38710,ALL,[유닉스]메탈릭 레트로파워맥스 2000W 헤어 드라이기 UN-B1643
24780,0,컴퓨터/전자,24780,ALL,[큐씨와이]국내정식 QCY T5 TWS 무선 블루투스 5.0 자동 페어링
999000,6,컴퓨터/전자,999000,ALL,Y540-15IRH i5 Edition PRO/빅스마일 최대20%할인87만
47700,0,도서/음반,47700,ALL,SET(앨범3종) 아이즈원 (IZONE) - BLOOMIZ (정규 1집) 아이즈원카드+포토북+포토카드+AR카드+다각형엽서+미니카드
9000,0,도서/음반,9000,ALL,2020년 해법 기초학력 진단평가 문제집 2학년~신입생중1
19500,0,도서/음반,19500,ALL,(키트) 아이즈원(IZONE) -  정규1집 BLOOMIZ (단체 포스트카드+앨범 포토카드세트) 키트앨범
80900,2,가구/침구,80900,ALL,[아씨방]아씨방가구 디자인가구 갤러리 옷장/전신거울 장롱
25500,70,가구/침구,25500,ALL,[이노하우스]한파특가 30/20M 접착식 단열벽지 보온 벽지 시트지
16900,60,가구/침구,16900,ALL,[이블랑]고밀도 고탄력 소파커버 1인용~4인용 22컬러
35300,11,가구/침구,35300,ALL,[퍼스퍼코리아]무료반품 랭킹1위 컴퓨터 학생 사무용 공부 책상의자
19800,0,여행,19800,ALL,제주 아쿠아플라넷 오후 특별권 16시이후 사용가능
10000,0,여행,10000,ALL,하슬라아트월드/강릉정동진미술관/하슬라미술관/아차
8900,25,여행,8900,ALL,|카드10%할인|제주렌트카 고급자차 야간인수/새벽반납 무료 전기차 스타렉스 쏠라티 예약
17200,0,여행,17200,ALL,럭키달러북(Luckydollar book) : 진짜 달러 신권지폐 1달러 10장 (표지색상 랜덤 발송)
18240,4,e쿠폰/티켓,18240,ALL,[BHC](BHC) 뿌링클+콜라1.25L
1000,0,e쿠폰/티켓,1000,ALL,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 온라인문화상품권 1천원권
19900,0,e쿠폰/티켓,19900,ALL,[이랜드잇](애슐리W) 샐러드바1인 (평일디너/주말)
5600,0,e쿠폰/티켓,5600,ALL,[맘스터치]싸이버거 세트
29900,0,화장품/헤어,29900,ALL,[아비노]스트레스 릴리프 로션 354ml 3개
28500,0,화장품/헤어,28500,ALL,[청미정]천연샴푸/유기농샴푸/두피샴푸/비듬샴푸/트리트먼트
18900,20,화장품/헤어,18900,ALL,[아모레퍼시픽]댄트롤 박하+마데카+멘톨+애플 샴푸 820ml 4개
19900,0,화장품/헤어,19900,ALL,[밀크바오밥]오리지널 샴푸 1000ml+트리트먼트 1000ml 화이트머스크
46900,0,유아동/출산,46900,ALL,[하기스]매직팬티/밴드/맥스드라이/네이처/보송/기저귀
60900,0,유아동/출산,60900,ALL,팸퍼스 베이비드라이 팬티 4팩 기저귀+뽀로로달력
29590,2,유아동/출산,29590,ALL,[궁중비책]모이스처로션 250ml 1+1 기획 / 사은품 증정 /1912제조
198560,13,유아동/출산,198560,ALL,JYBOOKS 노부영 사이트 워드 48종 풀세트
9900,16,식품,9900,ALL,재래도시락김16봉 x3개총48봉2세트당+16봉 증정
24900,10,식품,24900,ALL,[순수식품]저분자 피쉬 콜라겐 5통(150포) 먹는콜라겐 콜라겐분말
5960,0,식품,5960,ALL,신선특란30입
8900,25,식품,8900,ALL,[웅진]빅토리아 베리베리 500ml x 20개/유통기한 20년4월26일
22000,68,패션의류,22000,ALL,[클라이드앤]클라이드앤 봄신상+이월최대할인 맨투맨/후드/점퍼外
19900,69,패션의류,19900,ALL,[게스]게스 본사정품 20SS 티셔츠 맨투맨 데님 45종 택1
7900,69,패션의류,7900,ALL,[비버리힐스폴로클럽]1매2900원/드로즈/사각/팬티/남성/남자/세트/면/속옷
13900,69,패션의류,13900,ALL,네모 예쁜 봄스타일링 날씬 스커트 빅사이즈/새틴SK
34900,0,스포츠/자동차,34900,ALL,폭스밸리 프리미엄 허리보호대 허리아대 허리복대
32900,44,스포츠/자동차,32900,ALL,[아디다스]아디다스 매장정품 런닝화/운동화/스니커즈
8900,69,스포츠/자동차,8900,ALL,[프리마클라쎄]프리마클라쎄/MLB/리복 인기 운동화/스니커즈/슬리퍼
19800,8,생활/주방/건강,19800,ALL,퓨리 500ml 1+1개 손소독제/손세정제/겔/젤/의약외품
8900,0,생활/주방/건강,8900,ALL,손소독제 겔타입 500ml 손세정제 빠른배송 의약외품 M
27900,33,생활/주방/건강,27900,ALL,[박스포유]100%직접생산/ 박스포유 택배박스
13500,0,신발/잡화,13500,ALL,[마블]어벤져스 유아 아동 어린이 방한대 면마스크 4개 세트
9900,70,신발/잡화,9900,ALL,커플/스니커즈/슬립온/단화/컨버스/신발
39900,70,신발/잡화,39900,ALL,[아키클래식]브랜드 봄 신학기 운동화/키높이/어글리/여성/커플
59900,2,컴퓨터/전자,59900,ALL,[원더스리빙]쿡킹 WF700 에어프라이어 7L 대용량/ 간편 다이얼조작
69900,4,컴퓨터/전자,69900,ALL,[피스넷]거실용 공기청정기 피스넷 퓨어360/헤파필터 H13
49900,0,컴퓨터/전자,49900,ALL,(숏핑) 에어샷 공기정화기 APOT-AP01
39600,50,도서/음반,39600,ALL,2020년 1학기 우등생해법 세트 학년별 선택구매
37800,0,도서/음반,37800,ALL,[우공비]카드할인+사은품) 2020년 1학기 초등 우공비 세트 문제집 3 4 5 6 학년 국어 수학 과학 사회 신사고
41840,50,도서/음반,41840,ALL,창의사고력수학 팩토/소마셈 세트 단계별 선택구매 (킨더팩토/키즈팩토/LV1~6)
19900,69,가구/침구,19900,ALL,[쁘리엘르]순면 낮잠이불/알러지케어 낮잠이불
135000,0,여행,135000,ALL,"|최대20만원할인||강원 리조트| 쏠비치 삼척리조트 (동해,삼척,태백)"
88000,0,여행,88000,ALL,|최대20만원할인||제주 호텔| 신라스테이 제주 (제주시)
35000,0,여행,35000,ALL,"|최대20만원할인||강원 펜션| 양양 모모레펜션 (속초,양양,고성)"
100000,0,e쿠폰/티켓,100000,ALL,즉시발송 일본 구글플레이 기프트카드 10000엔
100000,0,e쿠폰/티켓,100000,ALL,[현대백화점](현대백화점) 현대 모바일교환권 10만원
30000,0,e쿠폰/티켓,30000,ALL,[이마트](파리바게뜨  이마트  이마트24) Pays 금액권 3만원권
25670,7,화장품/헤어,25670,ALL,[퓨렐]퓨렐 일회용 손세정 티슈 100 매 PURELL 재고 확보
