dis_price,dis_rate,main_category_name,ori_price,sub_category_name,title
32740,0,화장품/헤어,32740,ALL,[티에스]올뉴플러스TS샴푸(500mlx2)티에스샴푸 뉴프리미엄샴푸
37150,1,유아동/출산,37150,ALL,[하기스]G.하기스보송보송 기저귀 모음/밴드형/팬티형
55700,7,유아동/출산,55700,ALL,보림출판사 수개념 그림책 4종
29880,2,유아동/출산,29880,ALL,[넬리]식기세척기세제1kg 80회분 1+1
11900,10,식품,11900,ALL,[매일우유]매일 바나나는 원래하얗다 멸균우유 190ml 24팩
30900,9,식품,30900,ALL,[GFresh]김포 고시히카리 쌀 10kg 19년산 햅쌀 (박스포장)
20390,1,식품,20390,ALL,비비고 왕교자 1.05kg x 2개 + 김치왕교자 420g x 2개
12900,70,패션의류,12900,ALL,썸데이무드 봄신상/새학기/롱원피스/셔츠/팬츠/자켓
9900,70,패션의류,9900,ALL,[올시즌]봄신상12%쿠폰/여성청바지/빅사이즈~36/기모특가옵션
21900,60,스포츠/자동차,21900,ALL,[아디다스]아디다스 외 신상 슬리퍼/가방/운동화
21770,15,스포츠/자동차,21770,ALL,[엔보우]N그랩 차량용 무선충전 거치대 자동슬라이드
7900,68,스포츠/자동차,7900,ALL,[에버라스트]KBO슬리퍼/학생실내화/실내화/슬리퍼/샌들
10900,0,생활/주방/건강,10900,ALL,[아이깨끗해]핸드워시 용기 250mlx3개
10900,0,생활/주방/건강,10900,ALL,[좋은느낌]생리대/좋은느낌/소형/중형/대형/오버나이트/수퍼롱
13900,69,생활/주방/건강,13900,ALL,질레트 호환용 면도날 1+1 8입 프로글라이드 퓨전
29800,9,생활/주방/건강,29800,ALL,업계를 리드하는 기업 3SK택배박스
19800,69,신발/잡화,19800,ALL,백팩 가방 여성 책가방 학생 배낭 대학생 여행 초등
3600,0,신발/잡화,3600,ALL,유아 순면마스크 입체마스크 100% 개별포장
449000,0,컴퓨터/전자,449000,ALL,[원더스리빙]다이나킹 R9 로봇청소기 LDS스마트맵핑/Y자물걸레청소
38590,1,컴퓨터/전자,38590,ALL,[삼성전자]삼성전자 노트북 DDR4 8G PC4-21300 (정품) - CT
528000,0,컴퓨터/전자,528000,ALL,[삼성전자]최대혜택가 39만원대 삼성 식기세척기 DW50R4055FS
6500,0,도서/음반,6500,ALL,3월 잡지 (2020) 얼루어 나일론 엘르 보그 바자 더블유 그라치아 싱글즈 코스모폴리탄 지큐 에스콰이어
276500,30,도서/음반,276500,ALL,[비룡소]비룡소 전래동화 (전33권)
44700,0,도서/음반,44700,ALL,(세트/앨범3종+포스터3종+지관통증정) 빅톤 (VICTON) - 미니6집 Continuous
142380,10,가구/침구,142380,ALL,[한샘]샘베딩 스테디 옷장 80cm (높이194cm) 행거형 A타입
29900,69,가구/침구,29900,ALL,벨리에르 푹신한 극세사 토퍼 1+1 (슈퍼싱글/퀸/킹)
42900,56,가구/침구,42900,ALL,[에이블루]커블체어_와이더/컴피 바른자세 허리 교정의자 모음
16700,0,여행,16700,ALL,[한샘] 여행용 미니 드라이기 HS
88000,0,여행,88000,ALL,|최대20만원할인|신라스테이 제주(제주 호텔/제주공항/애월/함덕)
163590,0,여행,163590,ALL,이스틴 그랜드 호텔 사톤(EASTIN GRAND HOTEL SATHORN)
50000,0,e쿠폰/티켓,50000,ALL,[롯데상품권](카드가능)롯데모바일교환권 5만원권
30000,0,e쿠폰/티켓,30000,ALL,(카드가능) AK플라자 AK PLAZA 모바일상품권 3만원권
19000,5,e쿠폰/티켓,19000,ALL,[GS25](GS25) 모바일 2만원권
9300,7,e쿠폰/티켓,9300,ALL,[메가박스]일반관람권(2D)-주중/주말/영화관람권/영화예매권
13000,2,화장품/헤어,13000,ALL,[다이알]다이알비누 세수비누 골드 113g 22개
22390,0,화장품/헤어,22390,ALL,클리오 킬커버 앰플 쿠션/파운웨어XP/컨실쿠션/광채
41900,66,화장품/헤어,41900,ALL,셀비엔 블래미쉬  패치 기미패치 30ml
14900,62,화장품/헤어,14900,ALL,[BRTC]BRTC 환절기 맞이 판테놀 꿀잠팩 플렉스 특가
28240,2,유아동/출산,28240,ALL,[세타필]세타필 로션591MLx2개+118ML/사용기한22년8월
30000,0,유아동/출산,30000,ALL,[메디록스]메디록스 4L 기구등의 다용도 살균소독제
4900,69,유아동/출산,4900,ALL,12% 중복쿠폰 아동 신학기 캐릭터 EVA 면 실내화 덧신
16900,30,유아동/출산,16900,ALL,[베비언스]핑크퐁 버블 핸드워시 대용량 540ml 파우더3개
17550,1,식품,17550,ALL,CJ 비비고 사골곰탕 500G X 18개
7900,7,식품,7900,ALL,본사공식 풀무원 샘물 생수 2Lx12 무료배송
19700,12,식품,19700,ALL,[백산수]백산수 2L 24병 (6PetX4팩)/생수전문배송
25900,9,식품,25900,ALL,쌀 10kg 2019년햅쌀(5kgx2봉)집밥/진공포장
4900,69,패션의류,4900,ALL,봄 신상특가/겨울 시즌오프/무조건 4900원/무료배송
12900,70,패션의류,12900,ALL,[BYC]국내산5매 트렁크 사각 팬티 남자 남성 빅사이즈 속옷
9900,70,패션의류,9900,ALL,수맘 시즌오프 / 2020 원피스 니트 가디건 신상
16320,17,패션의류,16320,ALL,[폴햄][폴햄]남녀공용 무지티셔츠 3+1 팩(PHA5TR3900)
94390,11,스포츠/자동차,94390,ALL,[이화에스엠피]접이식 숀리엑스바이크 실내자전거 헬스자전거 리퍼
3900,60,스포츠/자동차,3900,ALL,[카르닉]양말세트/등산양말세트/스포츠 골프 작업 ATB100
24000,20,스포츠/자동차,24000,ALL,[르까프](현대백화점)르까프 BEST 쿠션이좋은 경량 런닝화 워킹화 남여 6종 1118SR102/111/151 1118SW315/316/317
28900,63,생활/주방/건강,28900,ALL,한예지 3겹 내추럴소프트 화장지 27m 30롤 3팩/휴지
79700,0,생활/주방/건강,79700,ALL,대한어패럴 마스크 일회용 마스크 3팩 여성용 블랙
12900,15,생활/주방/건강,12900,ALL,홈맥스 손소독제 60ml(스프레이) x 2개
6900,70,신발/잡화,6900,ALL,[가나양말]양말 1켤레 100원 남성여성 학생발목 덧신페이크삭스
15000,70,신발/잡화,15000,ALL,균일가 남녀공용 스니커즈 슬립온 운동화 러닝화 단화
25800,0,신발/잡화,25800,ALL,[콜마운틴]운동화/런닝화/트레킹화신발/등산화/남성여성/k2장갑
56820,3,신발/잡화,56820,ALL,[에버라스트]에버라스트 에버 여성백팩 4종
229000,0,컴퓨터/전자,229000,ALL,위닉스 2020년형 공기청정기 13평형 제로S {AZSE430-JWK}
999000,1,컴퓨터/전자,999000,ALL,[LG전자]LG 공식인증점 코드제로 A9 청소기 A9479S 물걸레포함
1568000,0,컴퓨터/전자,1568000,ALL,[LG전자]LG그램15 15Z995-VR50K 역대급126만 윈10탑재 당일발송
18800,14,컴퓨터/전자,18800,ALL,[노즈스위퍼]노즈스위퍼 이상민코세척기SET(세정기+분말100포)
19300,0,도서/음반,19300,ALL,2/21 {신나라제작특전} 방탄소년단 (BTS) - Map Of The Soul : 7
11700,0,도서/음반,11700,ALL,쿠폰할인+사은품) 2020년도 1 2 학기 디딤돌 초등 수학 기본 원리 응용 연산 문제유형 최상위 S 문제집
37800,10,도서/음반,37800,ALL,(할인)20년 1학기 우등생 해법시리즈세트/전과목세트/국사과세트/국수세트/초등문제집
103500,10,도서/음반,103500,ALL,[시공주니어]시공주니어 (재정가) 네버랜드 자연학교 시리즈 12권 세트 전12권
16900,63,가구/침구,16900,ALL,뷰하우스 4계절 암막커튼1+1(2장)
4680,41,가구/침구,4680,ALL,[다원데코]무료배송 커튼봉 330종 - 커텐봉 커튼레일 압축봉
10,66,가구/침구,10,ALL,[아라크네]콤비블라인드 롤스크린/브라인드/암막/커튼/커텐/거실
24800,27,가구/침구,24800,ALL,1~6인 키높이 접이식테이블 좌식책상 밥상 이반가구01
136000,0,여행,136000,ALL,[대명리조트]소노벨 제주 (구제주대명리조트/대명제주리조트/제주콘도/함덕콘도/함덕해수욕장)
352800,0,여행,352800,ALL,하얏트 지바 칸쿤(HYATT ZIVA CANCUN)
3471000,0,여행,3471000,ALL,NO쇼핑NO옵션PURE스위스빙하특급/체르마트/스위스일주9일리기/쉴트호른/마테호른
499000,0,여행,499000,ALL,홈쇼핑히트/101빌딩포함  대만/야류/지우펀/스펀/용돈지급 4일
10000,0,e쿠폰/티켓,10000,ALL,[이마트](파리바게뜨  이마트  이마트24) Pays 금액권 1만원권
28500,5,e쿠폰/티켓,28500,ALL,[GS25](GS25) 모바일금액권 3만원/ 컬쳐캐쉬충전불가
100000,0,e쿠폰/티켓,100000,ALL,재팬머니 - 일본 아이튠즈 카드 10000엔 (앱스토어OK)
52000,0,e쿠폰/티켓,52000,ALL,재팬머니 - 일본 아이튠즈 카드 5000엔 (앱스토어OK)
19900,0,화장품/헤어,19900,ALL,10초 새치커버 라피타 타투 헤어틴트 NO염색약
10400,0,화장품/헤어,10400,ALL,[해피바스]해피바스 비누 100gx12개/ 세수비누 세안비누 클렌징
9900,50,화장품/헤어,9900,ALL,[제이준]제이준 블랙 물광 마스크_빅벤 패키지 (10매)
8900,10,화장품/헤어,8900,ALL,[메디플라워]알로에 수딩젤 수분크림 300mlx5개 피부진정/보습크림
4800,0,유아동/출산,4800,ALL,네오플랜 마스크/유아동/성인 FREE
20900,30,유아동/출산,20900,ALL,[페리오]어린이칫솔 4단계(8-13세)10입+10입+18%쿠폰할인
5900,69,유아동/출산,5900,ALL,[디즈니]12%중복쿠폰 신학기 캐릭터 아동 EVA 면 실내화 덧신
21900,5,유아동/출산,21900,ALL,[상하치즈]매일 상하치즈 첫치즈 1단계 80매/치즈/이유식
23920,20,식품,23920,ALL,[스팸]스팸 마일드 200g 10개
18900,20,식품,18900,ALL,[카레여왕]카레여왕분말 108g x 8개 + 직화짜장분말80gx1개 증정
67000,6,식품,67000,ALL,[철원 오대쌀]동송농협 메뚜기표 철원오대쌀 20kg 2019년산
8600,21,식품,8600,ALL,[오뚜기]스낵면/김치라면/진라면 20개
15350,19,패션의류,15350,ALL,[디키즈](광주신세계) 디키즈 남녀공용 F LETTERING 기모 후드 티셔츠 (DMP3UTHT593)
9900,70,패션의류,9900,ALL,[칼카니]마블X칼카니 신상 성인/아동 맨투맨 후드티 팬츠100종
6900,69,패션의류,6900,ALL,3장세트 무배 남성팬티 드로즈 남자스판팬티
46100,22,스포츠/자동차,46100,ALL,[아디다스오리지널](광주신세계)WOMENS  UNISEX ORIGINALS 파이어버드  슈퍼스타 아디브레이크팬츠 외 오리지널 팬츠 8종 [...
33150,15,스포츠/자동차,33150,ALL,[그레고리](신세계의정부점)크로스백 패디드 숄더 BLACK TAPESTRY S (08JC1122)
9900,70,스포츠/자동차,9900,ALL,[프로월드컵]22%추가쿠폰 봄시즌오픈 레깅스 맨투맨 바람막이
10900,0,생활/주방/건강,10900,ALL,[올바르게]올청 변기세정제 45g x 40개 /변기클리너 변기청소
29900,16,생활/주방/건강,29900,ALL,[모나리자]플러스 3겹 27M 30롤 4개 총120롤 화장지 휴지
12900,0,생활/주방/건강,12900,ALL,[G클럽]라텍스장갑 200매(100매2case)요리 식품 실험 다목적
8660,2,신발/잡화,8660,ALL,더빨강양말 남여 패션양말 발목/중목/덧신
16900,69,신발/잡화,16900,ALL,수퍼딜 50종 백팩 중 고등 대 학생 신학기 책 가방
29800,69,신발/잡화,29800,ALL,[브라이튼]여행용 캐리어 기내용 여행가방 TSA 확장지퍼 더블휠
589000,6,컴퓨터/전자,589000,ALL,[비보북]ASUS 비보북 15 R564DA-BQ878 라이젠 노트북
29900,4,컴퓨터/전자,29900,ALL,[피스넷]피스넷 퓨어360 공기청정기 전용 필터 퓨어360센서겸용
71190,0,컴퓨터/전자,71190,ALL,[오랄비]오랄비 전동칫솔 D12 프로화이트 (1+1)+칫솔모 4입
55000,0,도서/음반,55000,ALL,길벗스쿨  초등학생을 위한 인물 한국사 세트  전6권(독후활동노트포함)
11700,0,도서/음반,11700,ALL,[쎈]사은품증정) 2020년 쎈초등수학 신사고 쎈수학 문제집 쎈연산 3 4 5 6/1-2 2-2 3-2 4-2 5-2 6-2
30000,24,가구/침구,30000,ALL,[쉬즈홈]슬리브 옥스포드 삼각 등쿠션 (솜포함)
21150,2,가구/침구,21150,ALL,[비트백]액자형 DIY 보석십자수 명화그리기/비즈/그림/큐빅
10,66,가구/침구,10,ALL,[창안애]콤비블라인드 롤스크린/브라인드/암막/커튼/커텐/거실
129340,0,여행,129340,ALL,멜리아 다낭 비치 리조트(MELIA DANANG BEACH RESORT)
507000,0,여행,507000,ALL,모두의특가 앙코르왓 6일 특급 마사지2시간 툭툭
25000,0,e쿠폰/티켓,25000,ALL,[파리바게뜨](파리바게뜨) 스트로베리퀸
10000,0,e쿠폰/티켓,10000,ALL,[맥도날드]맥도날드 디지털 1만원권
30080,6,e쿠폰/티켓,30080,ALL,[투썸플레이스]투썸플레이스 마스카포네 생크림(믹스드베리)
8900,50,화장품/헤어,8900,ALL,[그레이멜린]카놀라 크레이지 클렌징오일 /자연유래 클렌징
19900,69,화장품/헤어,19900,ALL,[라벨영]쇼킹사과초클렌저  1+1+1/모낭염제거/개기름+피지제거
81830,2,유아동/출산,81830,ALL,하기스 네이처메이드 팬티형 기저귀 2박스
38250,15,유아동/출산,38250,ALL,벨보아 기본형 플리스 자켓 (S컴포트자켓)
19040,2,식품,19040,ALL,[서울우유]서울우유 1000ml X 10팩/멸균우유/흰우유
18900,6,식품,18900,ALL,[상하목장]상하목장 유기농 우유 125ML  24팩
5320,32,식품,5320,ALL,제주안심밥상 양돈농협 제주흑돼지 불고기 300g 1+1+1
9570,71,패션의류,9570,ALL,조르지오/롱패딩/야상패딩/여성니트 한정기간 특가
12900,70,패션의류,12900,ALL,봄신상 롱박스 티셔츠 원피스 셔츠 남방 빅사이즈
79200,20,패션의류,79200,ALL,[리얼지오지아](현대백화점)[지오지아]20S/S 남성 봄 싱글 트렌치 맥코트 5종 택1 ADA1CG1901 ADA1CG1902
39000,0,스포츠/자동차,39000,ALL,[휠라]더블마커 LX 1XM00984112
9900,23,스포츠/자동차,9900,ALL,[불스원]레인OK 프리미엄 에탄올워셔 1.8L x4개
42460,10,스포츠/자동차,42460,ALL,[아디다스](현대Hmall)아디다스 알파바운스 슬라이드 2종 모음
16900,19,생활/주방/건강,16900,ALL,[Aura]아우라 섬유유연제 윌유메리미 5.5L
12900,0,생활/주방/건강,12900,ALL,손소독제 대용량 500mlX1개 긴급재고확보
11900,0,생활/주방/건강,11900,ALL,[2080]2080 치약 스마트케어치약 190gx10개
9900,69,신발/잡화,9900,ALL,[월드컵]월드컵 남성 여성 아동 키즈 운동화 런닝화 슬립온
14800,69,신발/잡화,14800,ALL,커플운동화/신발/등산화/스니커즈/런닝화
7900,69,신발/잡화,7900,ALL,[탑모델]탑모델  털플랫/플랫/구두/로퍼/펌프스/부츠
19900,69,신발/잡화,19900,ALL,[월드컵]패키지 남여 공용 런닝화 운동화
74900,16,컴퓨터/전자,74900,ALL,[제이엠더블유]에어젯 터보 MS6010A 항공모터 헤어 드라이기 특가(61)
796000,6,컴퓨터/전자,796000,ALL,[아이디어패드]L340-15IRH i5/NVMe256G무상업+최대20%초대박할인68만
1469000,2,컴퓨터/전자,1469000,ALL,그랑데건조기 16kg DV16R8520KP+WE357AWP 실내키트
45750,4,도서/음반,45750,ALL,부즈펌 방학아이들(3종) / 우수과학도서(3종) 선택
12600,10,도서/음반,12600,ALL,왜 그렇게 말해 주지 못했을까 : 반성합니다. 내 아이를 부수었던 대화를
236310,0,가구/침구,236310,ALL,[시디즈]T40시리즈 T402HLA 화이트쉘 메쉬의자
31900,18,가구/침구,31900,ALL,[프리메이드]프리퍼 책상 컴퓨터책상 학생책상 책장 책꽂이 의자
11900,0,여행,11900,ALL,부산 캐니언파크 문현점/ 부산 실내동물원/애니멀테마파크/부산가볼만한곳/카드
29100,3,e쿠폰/티켓,29100,ALL,[롯데리아](롯데리아) 모바일 3만원권(잔액관리형)
9500,5,e쿠폰/티켓,9500,ALL,[GS수퍼마켓](GS수퍼마켓) 금액권 1만원
50000,0,e쿠폰/티켓,50000,ALL,[파리바게뜨](파리바게뜨) 파바 모바일 5만원권
126100,3,화장품/헤어,126100,ALL,인셀덤 정품 3종세트 현금이벤트
10900,31,화장품/헤어,10900,ALL,[도브]바디워시 뷰티너리싱 1L + 뷰티너리싱 1L
47900,0,유아동/출산,47900,ALL,[하기스]2020 매직팬티컴포트 5단계 남아 54Px2팩/기저귀
37150,1,유아동/출산,37150,ALL,[하기스]보송보송 팬티 5단계 공용 26PX4팩/팬티형 /기저귀
35900,16,식품,35900,ALL,[산과들에]하루 한줌 견과 원데이프리미엄100낱봉
35600,12,식품,35600,ALL,[제주삼다수]제주삼다수 2L 36병 / 생수전문배송
12520,2,식품,12520,ALL,필리핀/ 5봉 사바나나 바나나칩 사바나나칩 간식 과자
8900,59,패션의류,8900,ALL,[니]NII/크리스크리스티 BEST 면팬츠/데님/슬랙스 50종
12900,70,패션의류,12900,ALL,[팬콧]팬콧 성인 맨투맨/반팔/티셔츠/팬츠 + 22% 쿠폰
13900,30,패션의류,13900,ALL,[트라이]본사 무료배송 특가 남여런닝 6매/반팔/케미솔/끈나시
49000,0,스포츠/자동차,49000,ALL,[휠라]휠라바리케이드엑스티 97 FS1HTB1053XBWT
14900,46,스포츠/자동차,14900,ALL,페브리즈 차량용 방향제 2.2ml 4개 다우니향기 k
15000,0,생활/주방/건강,15000,ALL,[에코월드]소독용 식물성에탄올 70% 1.5L(의약외품)
36800,0,생활/주방/건강,36800,ALL,국내 공식출시 테라브레스 가글 마일드민트 473ml 3개
7900,0,신발/잡화,7900,ALL,신상패션양말 최대14켤레/페이크삭스/남여/발목
7280,2,신발/잡화,7280,ALL,[디즈니]신학기 캐릭터 아동 eva 실내화 초등학교 실내화
8580,21,신발/잡화,8580,ALL,루돌프발렌티노 신사 정장양말 5켤레
18800,69,신발/잡화,18800,ALL,[페이퍼플레인]페이퍼플레인 남녀/커플신발/운동화/스니커즈/슬립온
172980,1,컴퓨터/전자,172980,ALL,에어메이드 공기청정기 P120 1+1 거실형+침실형
19310,0,컴퓨터/전자,19310,ALL,2020년형 NB정품 NEW F80 모니터거치대 모니터암 9kg
1399270,7,컴퓨터/전자,1399270,ALL,[ROG]게이밍노트북 G731GU-EV001 GTX1660Ti SSD512최대124만
20000,0,도서/음반,20000,ALL,(2월26일 출고예정) tvN 드라마 - 사랑의 불시착 OST (2CD)
95000,6,도서/음반,95000,ALL,킨더랜드X반달 그림책 베스트 시리즈 전6권/구성선택구매
74750,0,도서/음반,74750,ALL,프로젝트 도서 8권 풀세트
29900,67,가구/침구,29900,ALL,[올리비아데코]100% 국내생산 순면 차렵이불 모음전
9900,69,가구/침구,9900,ALL,[아망떼]1+1 순면베개커버/알러지케어베개커버/누빔베개커버
99000,38,가구/침구,99000,ALL,[한샘]샘스틸 책상 DIY 160cm
28050,15,e쿠폰/티켓,28050,ALL,[LG유플러스](LG U+) U+ 데이터쿠폰/이용권 5GB
43070,27,화장품/헤어,43070,ALL,참존 고객감사 앵콜구성 특집 (10종+쇼핑백2)
24900,70,유아동/출산,24900,ALL,[페이퍼플레인키즈]아동화 유아 아동 신발 남아 여아 어린이 슈즈 실내화
11000,69,유아동/출산,11000,ALL,[팬콧키즈]아동운동화/학생실내화/아동실내화/아동장화/레인부츠
13900,12,식품,13900,ALL,[코카콜라]코카콜라 190ml x 30캔 / 음료수 사이다 커피
33050,19,패션의류,33050,ALL,[지프](현대백화점)Jeep[지프] JK3TSU806 (남여공용) 꾸준히 사랑받는 작은로고 기본 맨투맨티셔츠
29900,0,패션의류,29900,ALL,에바테일러 채정안의 사파리 후드 재킷
19800,16,스포츠/자동차,19800,ALL,[훠링]2개1세트/ NCR 퓨전X501 하이브리드 자동차 와이퍼
149000,46,스포츠/자동차,149000,ALL,[파인뷰]파인뷰 X5 NEW FHD/HD 2배저장 블랙박스 16GB 무료설치
26460,1,생활/주방/건강,26460,ALL,[베베숲]베베숲 라이트 80매 캡 20팩
9900,30,생활/주방/건강,9900,ALL,[바디피트]볼록맞춤 슈퍼롱 오버나이트/생리대 20Px2팩
6400,1,신발/잡화,6400,ALL,무료배송 10켤레 남자 패션 발목/덧신/중목/신사 양말
6500,69,신발/잡화,6500,ALL,크로커다일 3단자동우산/아동/장우산/양산/우양산
19800,70,신발/잡화,19800,ALL,[콜맨]콜맨슈즈 아동/성인 운동화/스니커즈/트래킹/캠핑슈즈
99000,0,컴퓨터/전자,99000,ALL,[로지텍]로지텍 코리아 MK850 블루투스 멀티 무선 콤보
19370,7,컴퓨터/전자,19370,ALL,2020년 F80A 모니터(2~9kg) 거치대 NB정품 모니터암
1249000,0,컴퓨터/전자,1249000,ALL,[트롬]LG판매점(JS) 트롬 스타일러 S3WFS 3벌+바지1벌
42840,0,도서/음반,42840,ALL,카드할인+사은품) 정가인하 소마셈 팩토 수학 세트 킨더팩토 키즈팩토 유아 초등 연산 K P A B C D 단계
12600,0,도서/음반,12600,ALL,권당사은품) 2020년 쎈수학 중등 -  라이트 쎈 개념쎈 중등 수학 1 2 3 학년 중학 문제집 상 하
12900,0,도서/음반,12900,ALL,(버젼선택) 빅톤 (VICTON) - Continuous (미니앨범 6집) 투명필름+포토카드+AR카드
61900,20,가구/침구,61900,ALL,[동서가구]엘사 800 5단 서랍장 DF909808
22220,2,가구/침구,22220,ALL,1+1 정말 100% 깜깜한 암막 커튼/거실/방풍/커텐/봉
83000,0,가구/침구,83000,ALL,누마 감마 1인용 2인용 컴퓨터 책상 800/1200/1800
10000,0,화장품/헤어,10000,ALL,[네이처리퍼블릭](10+10)네이처리퍼블릭 리얼네이처 마스크 시트팩/택1
27630,0,화장품/헤어,27630,ALL,[닥터방기원]랩샴푸 탈모샴푸 1LX3 대용량 탈모샴푸 두피샴푸
28710,10,유아동/출산,28710,ALL,[네이쳐러브메레]신규 기저귀+휴대용 손소독제 한정 특가 모음전
26400,0,유아동/출산,26400,ALL,보드게임 200종/할리갈리/루미큐브/인생게임/블로커스
9900,70,패션의류,9900,ALL,메이킹유 신상블라우스/롱원피스/팬츠 빅사이즈
35820,10,패션의류,35820,ALL,(Hmall) 마르조 여성 엘리 트렌치 야상 점퍼 2종
47200,20,스포츠/자동차,47200,ALL,[머렐][머렐] 남녀 트레킹화 5119OQ201 외 4종
72500,0,생활/주방/건강,72500,ALL,물과소금으로만든 안전하고강력한 세정제 하이퓨리20L
26900,15,생활/주방/건강,26900,ALL,[잘풀리는집]잘풀리는집 순수 프리미엄 30mx30롤 2팩/화장지
49720,14,신발/잡화,49720,ALL,[로아드로아][하트키링증정 ~27일까지][로아드로아] RDR 3D 매트릭스 백팩 택1
9900,0,신발/잡화,9900,ALL,코로나 바이러스 방지 모자 방역모자
27360,8,신발/잡화,27360,ALL,초특가 시스마르스 플렉스 웨지펌프스
279180,1,컴퓨터/전자,279180,ALL,[삼성전자]삼성 갤럭시워치 액티브2 블루투스 모음전 :당일출고:
8900,0,컴퓨터/전자,8900,ALL,[스피디]스피디 10W 고속 무선충전기 블랙
338700,5,컴퓨터/전자,338700,ALL,[애플]애플 에어팟 프로 PRO 노이즈캔슬링 케이스증정
14900,0,도서/음반,14900,ALL,(버젼선택) 아이즈원 (IZONE) - BLOOMIZ (정규 1집) 아이즈원카드+포토북+포토카드+AR카드+다각형엽서+미니카드
82280,14,도서/음반,82280,ALL,크레용하우스  NEW 공룡유치원 전12권 + OTG USB(8G)
40380,4,도서/음반,40380,ALL,[우공비]2020년 1학기 신사고 우공비국사과/ 전과목세트/국사과+쎈수학
20900,48,화장품/헤어,20900,ALL,[일리윤]일리윤 세라마이드 아토로션 350ML 2개
6900,46,화장품/헤어,6900,ALL,[바세린]퓨어 스킨 젤리 100ml 3개
21900,4,화장품/헤어,21900,ALL,[피지오겔]공식판매ㅣ피지오겔 BEST ~ 할인
36500,0,패션의류,36500,ALL,커스텀핏 카라티셔츠/ 타미힐피거.
12900,70,패션의류,12900,ALL,[지기젠]봄신상12% 남자청바지/슬림핏/일자/면바지/빅사이즈
10850,0,스포츠/자동차,10850,ALL,[카렉스]레인스톰 하이브리드 와이퍼  2+2 2세트 무료배송
22400,20,스포츠/자동차,22400,ALL,[노스페이스화이트라벨](대구신세계)공용 반팔티셔츠 모음 NT7UK07 NT7UK13 NT7UK22
10900,63,생활/주방/건강,10900,ALL,[코코도르]디퓨저 1+1+1 세트/선물추천/방향제/새해
39880,2,생활/주방/건강,39880,ALL,[캐츠랑]캐츠랑 전연령 20kg(5kg x 4개) 캣츠랑 고양이사료
32180,0,생활/주방/건강,32180,ALL,프랩스왑 일회용 알콜솜 알콜스왑 300매 핸드폰손소독
17900,0,신발/잡화,17900,ALL,[동대문모자]코튼 투명 안면보호 방역모자 바이러스 코로나 모자
35100,10,신발/잡화,35100,ALL,크로스백 6종/토트백 4종
11900,0,신발/잡화,11900,ALL,루이 IBIS 김서림방지 클리너 2개 안경닦이 크리너
1449000,0,컴퓨터/전자,1449000,ALL,[삼성전자]혜택가 124만원대 PUHD TV 4K 176cm UN70RU7100FXKR
77200,14,컴퓨터/전자,77200,ALL,[제이엠더블유]에어젯 MS6020B 터보 항공모터 헤어 드라이기 특가(30)
44900,0,도서/음반,44900,ALL,(2/18) (PKG) 아이즈원(IZ ONE) - 정규1집 : BLOOMIZ (블룸 아이즈)
69900,0,도서/음반,69900,ALL,Set (앨범4종+포스터4장+지관통) 방탄소년단 (BTS 防彈少年團) / Map Of The Soul :7
11700,0,도서/음반,11700,ALL,[천재교육]카드할인+선물) 2020년 우등생 해법 국어 수학 과학 사회 영어 1 2 3 4 5 6 학년 해법수학 시리즈 세트
7900,33,화장품/헤어,7900,ALL,모하니 바오밥 단백질 퍼퓸 샴푸 1000g
15430,2,화장품/헤어,15430,ALL,[케라시스]케라시스 퍼퓸 샴푸린스 1000ml X3개 / 대용량 3000ml
25940,9,화장품/헤어,25940,ALL,[우르오스](현대Hmall)우르오스 올인원 스킨밀크 200ml
9900,67,화장품/헤어,9900,ALL,[라벨영]쇼킹 두피팩 3+1event/비듬+두피가려움 제거/어성초
7900,50,생활/주방/건강,7900,ALL,[베베숲]베베숲 인기 휴대용 물티슈 모음전
8900,64,생활/주방/건강,8900,ALL,[에코후레쉬]세탁조클리너 100g x 9개_곰팡이세균 99.9% 제거
